matchId,gameDuration,gameMode,championId,win,kills,deaths,assists,puuid,onMyWayPings,fistBumpParticipation
NA1_5505498513,1186,CLASSIC,893,True,9,2,2,iNAjgo7O9o3y1e2PAGuueH5noHGK49rntlL80U77pWXuKX29WuYJ7LJXgCC_A6r_nZJHy7P_s7ULSg,3,0
NA1_5505498513,1186,CLASSIC,104,True,4,0,8,NgGEcBybLHDyclGrUesea1t4FCJRBY4Du_jIvsmrNawxR9-ExZn7gzaNYZKwlycjUAXiR2yVuHqHVA,16,0
NA1_5505498513,1186,CLASSIC,4,True,6,2,5,6rAA85mFxs909rkDwVyA1M1610Wv-aK2lyrBVJn_ck8AeAb5TncHjYhC1lDqFTdw6j7XYfVvJCILCg,7,0
NA1_5505498513,1186,CLASSIC,804,True,4,2,4,jjSS6OpIg6OCcEMXVS6WctbgcniOiuL0MdXhQrP6_qqpue0-XDxJvk9OHkgj3U0OSygt2btylnEMmg,5,0
NA1_5505498513,1186,CLASSIC,147,True,1,3,9,IDPZ_C7DBtOIBgWwQ1RNcwC1jSzfLIpBxY0Lff7n0ZnwnxuNdntr7iYMEZhnc1iKqrhvDxp2Mr5QPA,10,0
NA1_5505498513,1186,CLASSIC,127,False,1,9,3,ZfUXdjDMaHlcLJ_007n_NVirEMmcXNZmgMU7NIaJ4xud_zknbTqAvvt8wYEv2zlfRe2WYRaaGjgHIw,0,0
NA1_5505498513,1186,CLASSIC,5,False,2,6,2,2fVEDSSoreONOnL4URz_y__jPIpU4DrjL4xffvL6opPr0ukoykQnUhe4uD1Da-iN_uEuDw2clVtS3A,34,0
NA1_5505498513,1186,CLASSIC,13,False,1,0,2,4mlM_nm0HKPe-RvPmD5MMYVAz6frb-E_cYUcwD6QrvhHyPN225R38aS2968d02YQj5zYpVlY4gmg-g,2,0
NA1_5505498513,1186,CLASSIC,22,False,5,5,0,6ScTaaPKOkstZY2cE31QQ23lnPjjt_FNDO2rX3UlrjI_KwIDhPHROjBewHiV_QrfocafadAlu1KGgA,14,0
NA1_5505498513,1186,CLASSIC,40,False,0,4,5,t9OuC9u5vGYZPzBQWuGiRaa0ccv-UpNrcmvuS6MGH9RLWkANX0ENvr39yPEgnxptpu_MbfbxzGkynQ,20,0
NA1_5505496683,1248,CLASSIC,31,False,0,5,1,7kX1A9JKrkEOChSlgATaQAM1gRFAEf9AaoKgmcm1HFF-qhRfzrd3EP1jJbnujuBRBMyx-pC6NYwPnw,0,0
NA1_5505496683,1248,CLASSIC,254,False,4,2,0,7bMhgxDz91EfLr3UehMFVLCrHEeli3Nrj0QM9ovKeqOKoT9ddAUltzsAzgqzfS1lTcMGGnUesQmKLQ,13,0
NA1_5505496683,1248,CLASSIC,142,False,0,8,1,p8LM5zLyXK19UUSKdpM7flTfxifFj887x5GMJKfl_eVW_kUbMpYTNXCTAHwLKzWkubek4GI-Rrhypw,4,0
NA1_5505496683,1248,CLASSIC,145,False,0,1,0,q9NWVOL7gjFZ6TVgH0P0APBfodPEvQVvMnmId-vOSGU_765VfB58AfffU8Bd3pbog1nuEZXA98t7oQ,1,0
NA1_5505496683,1248,CLASSIC,518,False,0,4,3,t9OuC9u5vGYZPzBQWuGiRaa0ccv-UpNrcmvuS6MGH9RLWkANX0ENvr39yPEgnxptpu_MbfbxzGkynQ,6,0
NA1_5505496683,1248,CLASSIC,893,True,5,2,2,iNAjgo7O9o3y1e2PAGuueH5noHGK49rntlL80U77pWXuKX29WuYJ7LJXgCC_A6r_nZJHy7P_s7ULSg,0,0
NA1_5505496683,1248,CLASSIC,427,True,1,1,12,K60Em3J-G2fLyyDEoO-M_l1nD6fkgBzO5y-qtZNYJxOlvjjbFMYg1lw2d8VrJjkw5Ok6NDQ4r3cpxQ,27,0
NA1_5505496683,1248,CLASSIC,75,True,9,0,3,u9Mb3N9WdFohgRJC9pec5PskXbr1Z2ix8PSTK2fMmT9eggyl05vwS0IKRZeXIX5TXjlMoV2jSozF3g,0,0
NA1_5505496683,1248,CLASSIC,22,True,4,0,2,6ScTaaPKOkstZY2cE31QQ23lnPjjt_FNDO2rX3UlrjI_KwIDhPHROjBewHiV_QrfocafadAlu1KGgA,23,0
NA1_5505496683,1248,CLASSIC,147,True,1,1,9,IDPZ_C7DBtOIBgWwQ1RNcwC1jSzfLIpBxY0Lff7n0ZnwnxuNdntr7iYMEZhnc1iKqrhvDxp2Mr5QPA,13,0
NA1_5505292834,1099,CLASSIC,266,False,0,7,0,kr8KugTE_dIAxbS0V0sFl22czJuQCv_UcweQRKeOv2pUga6vrV2EGCT2uc9C9QX15wxegqc0LwGmWg,4,1
NA1_5505292834,1099,CLASSIC,799,False,0,5,1,uyZhM8140ohK-9ZuoSs_5tCEOgfUHtfb5H5kQXmz1cHRkWsd7DriA9IRh3FNQSEydrrHu8RpGujYDg,20,0
NA1_5505292834,1099,CLASSIC,61,False,2,4,2,NWfMCbJ8ZDltkDRNmj7MewC2LVWA-IjSswgNKQJ6BtAoncEIFYm3B3ou1gHUXTVoNfBRPd5XlY27gA,1,0
NA1_5505292834,1099,CLASSIC,96,False,3,7,1,SfxOfFSOVc3ww5Oa6tv93XrH5_VAszXPELqQbHPW7Z6t0a0DFojCx_2XsZbXjTMVWZM49nEaWhaKbQ,1,0
NA1_5505292834,1099,CLASSIC,497,False,0,7,4,ryCxtDJ-CKX391CMPkG6X5CzEAcGGH0uQdzTsicoEmo03na2lpw_H3APcuOrwSoljF9tsWOX3ooiNA,2,0
NA1_5505292834,1099,CLASSIC,110,True,7,2,2,IAa9Ft2ELRvguZErTpRfCX4fcQnmOdAyya9PYDLSfB9AEG8o0gET6A2Yhp_L9Pc53GVQJEG5KaOu9A,0,0
NA1_5505292834,1099,CLASSIC,120,True,12,0,4,b2eoPx-uZEIEcbRdqFLdW6TYZKnCTiUkszT8plUXt2-ehLWihGC5RhkLTDRyOnW_sAnLvhFLXXn04Q,29,0
NA1_5505292834,1099,CLASSIC,103,True,5,1,8,kPX14m8HYmgeCif8R5xvaq6bL-9StMRWpyUE0wPOhL8z6WEBiFFZ9G_hFpuWl8UWKsSmFq5xOt04yg,10,0
NA1_5505292834,1099,CLASSIC,360,True,5,1,3,sl1J-NbZOq8B8LSs0dWXbCjMwveTNt910_L7Qshk9zP1s5zkALRVeRY7xaEBmw53NiBrUWfp0Gm6DA,11,0
NA1_5505292834,1099,CLASSIC,57,True,1,1,10,vUsba3S4DqeV8CaHqIxesCx0CXYzc1l_PKh2eJvgh00ejaGTAWxGSVwwYUXq2F58DhgLqwy_nOoM5A,0,0
NA1_5505583936,1902,CLASSIC,36,True,2,4,8,DGXuXsMCC11mWKskPwk_5JYTdqJxR8K2RI2WhasarEY5vQAuzdQJ09pxFNr34HY59m0t4k4uOaFWfw,1,0
NA1_5505583936,1902,CLASSIC,266,True,1,6,8,iNAjgo7O9o3y1e2PAGuueH5noHGK49rntlL80U77pWXuKX29WuYJ7LJXgCC_A6r_nZJHy7P_s7ULSg,5,1
NA1_5505583936,1902,CLASSIC,893,True,15,1,6,26MarZwxqZGsYUhU9QTVvBF8WwnCkVZ0mkzhCUHWYU4cepj0nAUd5LxWQi14tixdQVV9VSHYS8Nn9w,7,0
NA1_5505583936,1902,CLASSIC,21,True,8,3,4,izXsOveT-tQ6EdAvqr6xb9Fq43XDxJHhiwvMv0Td6fyEUuk6FVS1GUfgArDcniW8SFhCIHV-ncSslA,6,0
NA1_5505583936,1902,CLASSIC,43,True,0,5,15,VYNzRXDIxwFATGyG9MtFsvqMitPiUn5D4QEl7xECi1QNB-XHYbJ_ZN8AnRmM4-pIRPpfOu9zyz3XLA,9,0
NA1_5505583936,1902,CLASSIC,110,False,4,7,6,iDQQdgfmdwJC3Iekdbd3sI4iUvSustJKuAGpeTIRpcR5mvBHfGHF3UVxWd3xDS8d5F5K6h6WVRTX9Q,12,1
NA1_5505583936,1902,CLASSIC,421,False,6,6,7,YjgJXk6prLdAPfurHJUE6OdJ2HWIp93qv9oG08r8wUczYIm7Mh_ifskxsA86rfx_k_xnRlu6Fc79iA,15,0
NA1_5505583936,1902,CLASSIC,31,False,1,10,2,R2Lp1iBwex1xUwLEH9hszXAicsLTqqxZ1e3EB4lnAOZqiOq6wPDzmB1ttXP5ABYT4U9U_RK8oaE83w,2,0
NA1_5505583936,1902,CLASSIC,236,False,8,2,4,SsC2ZisT-VobSQ0Py6OXPeMkiphEx2J6OSsUN9hLQKe1cDPnLuyPbMAyaV3SI1A5cturifFjqPw7_g,6,0
NA1_5505583936,1902,CLASSIC,350,False,0,1,12,zIEmC_9X50Nk2YVi4umjnSsw3M0GC0Dw7gwrgvqYEvcmJsxmbPbUYnKdX-Xi_wAj-hxT1DNoAtlTIg,4,0
NA1_5505553010,1471,CLASSIC,78,False,2,7,5,ijodWjvDofi1BXiNtjbk7l5DqFBkkjK4q5JZ-ubZCoNi5aiBResvBeDTexMN9q2iebx0TLJyGFr6xg,7,0
NA1_5505553010,1471,CLASSIC,104,False,4,8,3,KEGW16zH0ORDIfqv-Gaa6FnlW01XZU7u4KVyfKUyvhXX6ioeWx_9u0T7MVcnbL2S1PZVwVl0hS8_CA,13,0
NA1_5505553010,1471,CLASSIC,142,False,4,3,6,pGu8vPm1n4IJj4OEltSmnyU5vEDZihauv-VP-Bq1l-t7wLR9OXYvmdkWAmLYLZcR7YyW8SAjiL9E6w,38,0
NA1_5505553010,1471,CLASSIC,8,False,8,9,2,ek1XzlvDOvvKGubxcYdHWBOrTzK_T-lVlRzESncJRoc-BDD1rHYDmtsr0nyFkxzQKB_KMQeT8y6x6Q,7,0
NA1_5505553010,1471,CLASSIC,497,False,3,4,9,KdJAZyZF7KqHvgZgCA-1crlZANhQMLV-CprIYv2XPovp3EHhQefOsbc_khlmoUnUCGZILXQGoS9hYA,12,0
NA1_5505553010,1471,CLASSIC,110,True,1,4,8,iDQQdgfmdwJC3Iekdbd3sI4iUvSustJKuAGpeTIRpcR5mvBHfGHF3UVxWd3xDS8d5F5K6h6WVRTX9Q,8,0
NA1_5505553010,1471,CLASSIC,59,True,13,4,11,YjgJXk6prLdAPfurHJUE6OdJ2HWIp93qv9oG08r8wUczYIm7Mh_ifskxsA86rfx_k_xnRlu6Fc79iA,4,0
NA1_5505553010,1471,CLASSIC,112,True,9,2,7,RCfzsnHJ4iOuwMLHcnOgtZ35yCizws-pORUlZACWMN9eKd9vn7hoWm6jRwuS6bHxSjM9jsC2orj1KA,17,0
NA1_5505553010,1471,CLASSIC,39,True,7,7,8,D2wfUeStn_p6dqbhKUbbJ9d5OHsme-5RmC0EtZ9sAZD71qVqyTwH8VtAbXkvTtchwB1qzur-qxEq4A,10,0
NA1_5505553010,1471,CLASSIC,201,True,1,4,23,ffTeNfWxT5mjpBEPMyiB2eZTyOQxTD55haIJHfGbEIFcZqQjt8l8i9VFXuwqIgf2CA2fGnoLFK1ZWg,20,0
NA1_5505395428,1870,CLASSIC,887,False,8,9,3,DLLWMoY_m9LJI2t2FKUVLYZVEVYtR71APxe8L14owdW11HwUCU2hU51Sa23Dj_O23E8B_r4s3fIPIA,9,0
NA1_5505395428,1870,CLASSIC,104,False,8,8,9,v0iArk1Q3VqWbqzoLO8m-zX1GDkiVMO9RjaSmGmXu0kZ2NX5VsjZm2rvfyJ_XOykqNTSRxzzggcIvQ,37,1
NA1_5505395428,1870,CLASSIC,893,False,0,7,7,oyywsQ9WMRRuLZwVaRDH9BjIlNg1Yr4m4ZSzp2MKlbYNxbiaP_wBmtaShb2EFiK5iiwOf0jUT3GQKA,3,0
NA1_5505395428,1870,CLASSIC,81,False,9,5,4,QS_GQEhhkhzrCVzCXSuNAMiAB9tzxXxOlizxyvvInIfIBR4JCHpotF_zW1lcYbdJQeQthchTaQq4Dg,0,0
NA1_5505395428,1870,CLASSIC,432,False,6,4,14,7Xyb6HMChSjVX1fY3haFV_UeJPDVKkSX11jqOppYKd-4euK-jsMm3s3jyQUqatbYxHOY1RX21Q4rng,16,0
NA1_5505395428,1870,CLASSIC,86,True,11,5,3,qVcOyU8mf6YcjVC3otXS7uzwbpVuevKmW_K_hE6qQYJhwUKmomXcQjkck0zaAghXqFs8CLKJFat8Lg,13,0
NA1_5505395428,1870,CLASSIC,876,True,6,10,7,PYa83V3qQAcG6yMxvDPJFtRHY99VJKEV_-TqXwBA8CTjANAjRdnmj8cVt2vIMndmYeHgD8zN3Fvgaw,10,0
NA1_5505395428,1870,CLASSIC,75,True,5,3,7,9hy2YpKdodXeehbAiQFlC0MBgezS9ln18VggP5OCz53tej-TxYCp8HZ8lt_xnEj6Kc2b6FKqQXezyA,3,0
NA1_5505395428,1870,CLASSIC,51,True,8,9,3,q46FL97zfB8oqwLC10zJZXxe5CY8nX5COhF220Tgsi2ajhbGNUt-spfi8WFDOQgvodIVVKYRc1J50Q,7,0
NA1_5505395428,1870,CLASSIC,37,True,3,4,15,FyTd_g26JyetG2gxOFnNs2bkjQkwYI82WssKMfi2zlGyZP8COdwFHyv71nutnrvbG3P0ct0O7Am7fQ,7,0
NA1_5505561941,1492,CLASSIC,893,True,10,3,6,iNAjgo7O9o3y1e2PAGuueH5noHGK49rntlL80U77pWXuKX29WuYJ7LJXgCC_A6r_nZJHy7P_s7ULSg,2,0
NA1_5505561941,1492,CLASSIC,35,True,7,3,2,tmIPE1Vi7Yj4GYAzdhR2xcfdhepEbABAzGbapBm4VMvTVTlfcivyD-X7u1Kg5_SiErpKdtAvvWSk2w,3,0
NA1_5505561941,1492,CLASSIC,38,True,4,0,3,QJUuTqUHbbw-DEvfFUyUlnuOD12d6ti8fa1EuNOVdyh7LR5SqqS9e98D0g2yeGd5JdDQKDzSXerlaQ,2,2
NA1_5505561941,1492,CLASSIC,42,True,8,3,3,3noMXbfgy7J4t1dueLUVW94p2nUk7oyGhDbTy9eHqsMXpYMWnO9MT6LVeuuJbCgkPwI1Oa2I24-xOw,12,0
NA1_5505561941,1492,CLASSIC,78,True,1,5,11,ijodWjvDofi1BXiNtjbk7l5DqFBkkjK4q5JZ-ubZCoNi5aiBResvBeDTexMN9q2iebx0TLJyGFr6xg,4,3
NA1_5505561941,1492,CLASSIC,126,False,3,10,0,NkAnUWpm8RC9nqyD5L9oLREWR6KV1CzTRreMIyy8L8xum_FOIOVEWtPwAaagRDAnaZW5YZlVKZsOaw,1,0
NA1_5505561941,1492,CLASSIC,131,False,2,7,3,QkE-D-EXKCKL7BBJcYWiZWiXZHzTRXeMUkt4fcZGO4ijYC37epToKKYfizGX_y5DMfKej3VpF3MrEg,8,0
NA1_5505561941,1492,CLASSIC,127,False,6,5,1,lt_Uw3eOFan6FNcur-9lphaxbjQGSz4alFDYMJtZHv3ItdCEpDgfyXzV9jSpE4xCO23JAqNoXdDGLA,8,0
NA1_5505561941,1492,CLASSIC,498,False,3,6,5,B9gxRysY1DRPfe4xpHFe6fbhXqRlvf1SX223f2bniob3rDDT3U9dcIOaOPex2N7LRGbUncoBbEnEeg,20,0
NA1_5505561941,1492,CLASSIC,201,False,0,2,7,FU-0LoLd8T6u1nNm_HWXgsY0yZGLeTX1uVpvpshAXAGqLmhvg1ve9UHLe2suyuN1r-y2jdbmy3Chfg,2,0
NA1_5505065868,2284,CLASSIC,777,False,3,6,8,_qgWkLR-yQZ5UeXI03LvKO0c39qjsjMAg_l6rznA2nswuGaY3k7fSqPnDW91pEcE9usB8yRFHZ2QzA,41,0
NA1_5505065868,2284,CLASSIC,63,False,7,7,11,Xc_ItS4jBoirFxe7dYMZvDAbusgCfIWwaXsGx1K1CISXhNJLq2uJKcPOiJubu_BBpMmIF_2ipL-eRQ,41,0
NA1_5505065868,2284,CLASSIC,157,False,12,9,7,jkphvzOxHj3cPa19YQ3GncuK126RRhhewgzia11Cq7QLZcHA1KVVwqbsj-4X4AyO-Ag2-2_pn6b5Mw,13,0
NA1_5505065868,2284,CLASSIC,50,False,11,6,11,32BJufemipL22iteiPzjgDVBFBob8l250dpvPwc_tjZIPPrjwMU_4FEC_mHqfUtO4MUkO82CwASuwg,8,0
NA1_5505065868,2284,CLASSIC,89,False,3,10,22,ubO2M_y2bz3U0Ip4SNsEi0jwy8opEiPy72DtA-hjrjZY3PU0xqV4sBRcMd5z4JKRRVtF2p_bidveZA,36,0
NA1_5505065868,2284,CLASSIC,80,True,7,4,7,KyV4JMtHjMfPYi0e7lLtgQ2O1brLBCdxs-aXCQIu-hSiubahllTs9QnBpCxLOyYde34tlLhvABPWKA,62,0
NA1_5505065868,2284,CLASSIC,126,True,7,8,16,AyEfRfrspeEcYLPB0gbbovqVGTH7zd8HgYEoAtovO1Lx6KFhdcHCIYJu9FH1sKJ-VxgZcAnXL1hCJA,45,0
NA1_5505065868,2284,CLASSIC,163,True,6,9,14,TR5VcsU7IDgVoKNP1IxejnGAKhdeeSXQlHviuCap8W6AXWSbeopFju3BKrBDax95afYup0s58eMRgQ,26,0
NA1_5505065868,2284,CLASSIC,42,True,13,6,7,HB46-2HBBMl8o-oA78OQHGdgcxypUGMDFh4DX6nK9mBivzZGWJco5B3di5B99EXDBQFoXH3exZmMTA,9,0
NA1_5505065868,2284,CLASSIC,43,True,5,9,17,IDPZ_C7DBtOIBgWwQ1RNcwC1jSzfLIpBxY0Lff7n0ZnwnxuNdntr7iYMEZhnc1iKqrhvDxp2Mr5QPA,34,0
NA1_5505651071,2105,CLASSIC,799,True,8,11,7,QMcERCLaWhQ3_TPP60YBNGImQJcA7EcLZvwJRDHLI06yKs7LjyYuYgiMpAGqr0uPWoK01lLgXcYg0g,9,0
NA1_5505651071,2105,CLASSIC,950,True,5,9,8,5x_BLYl9vIXsF8xwzQYMHElYO6KVQrRZNmOxKKi4TtUl3kX1jJ4M68O7ZGsqAffvptIIfjEKRIcUVA,29,0
NA1_5505651071,2105,CLASSIC,61,True,8,2,13,TKiN1LgfxxFwkwDvv6be6XRjwXjIqKu8rqiNDtiP4XKoaq9PeZYcEOKbuudGoshysB4GlVlJ9SsoXQ,7,0
NA1_5505651071,2105,CLASSIC,45,True,12,5,6,kFOOabv6ZZ514NkrGeCrcdRj-OK2qB0E8zBlesbyojDAO5AwQtQ6fWvbkhoDmsu4D77E_P22xJD_Tg,1,0
NA1_5505651071,2105,CLASSIC,526,True,2,9,22,NUEivaSLLEcbwG_cVwx3m9lrRp3StvRbcZRhAvCL3Vkx-Jun1znaMOhy7zGguoFOuOTrHRu6Bg01zA,26,0
NA1_5505651071,2105,CLASSIC,157,False,5,9,6,eUowIoktu-DlB20lB98fA35bg8xZGxo1dlk4e7wO7yVmnxiz4-ZyvSyxBiwnxqt4eeNkDvKEUpVsBw,1,0
NA1_5505651071,2105,CLASSIC,104,False,17,6,5,kZCuLNg7mExfLQm6Uua9ni-Gw-LMdANJBgOmidxdceZvZDnDQ0C0fOqghmwmhurJSa0GJBWJeYtJcg,85,0
NA1_5505651071,2105,CLASSIC,134,False,6,6,8,Vc_yFcsniPPO9ZekasaLUKq9HJnG1Afiylbdz0D235_NLBZOA3pK3nEI4PvGH7R9xCr3pG0VgQ0rJQ,29,0
NA1_5505651071,2105,CLASSIC,81,False,5,9,6,SCXGezQwOD0UIyjLWjXbWvWWfT9qJcgFbCYR7wmj03nRGp49Q2mMId4QCQGmiDm-EudsYDZkDbwBbg,31,0
NA1_5505651071,2105,CLASSIC,40,False,3,5,17,S_eZa5dIVs5MjjW2FMraIm_i3vZ4xKWfYR_XZvi9XTdLuFd_ZbnVc6l5QbjlRls0VTES52fP1UU2jQ,15,0
NA1_5505248521,1684,CLASSIC,893,False,8,8,6,7UJKtq3hK2GpMK0Ny36iRbbAQUqDmT9_tFX4iGZ4_uArzzmgRNiP2xII2Ci3yxjcOtwk18jsODdDuA,18,0
NA1_5505248521,1684,CLASSIC,141,False,7,7,7,VHjvjg4pVE0hETaxuUe5HuBFEzhVkP4qHHg8FyxTNPDK8eKdFVzNhnTl1hLC8uVdaAmpGMJCojKcXQ,2,0
NA1_5505248521,1684,CLASSIC,157,False,2,8,1,RxZCFh6F27f_hUuAtTDSwXWzMhNIuv8NwfkWJZelU62ga12biZCPZmSnqnH6SoJUw_wNKWBz9JLphw,4,0
NA1_5505248521,1684,CLASSIC,498,False,4,10,8,Bf3PPGJnb51j62BlIXODOulCfIW3Hl_QKOMheq70juXOXw1-pJpwmIPtV8m393xZzj40-WzfYQFfTw,11,0
NA1_5505248521,1684,CLASSIC,89,False,5,3,6,CXrw6cCdPnv29rGIRamYMySXHri_BZ497b5ug-OixzbPFp2nBJly45TBp4kG2nubvXkYQU8DV6PgEQ,7,0
NA1_5505248521,1684,CLASSIC,24,True,10,9,9,w6Oge9cgMOLG_ECGpoxoNvka86GHAQ2zaG8CGjmUzuCeQsx1iqYDIFVHdsjAXI0zpotTZhK5KyQKnA,23,0
NA1_5505248521,1684,CLASSIC,799,True,9,2,6,5x_BLYl9vIXsF8xwzQYMHElYO6KVQrRZNmOxKKi4TtUl3kX1jJ4M68O7ZGsqAffvptIIfjEKRIcUVA,39,0
NA1_5505248521,1684,CLASSIC,112,True,8,1,17,lTdfgW2OItU-4ri5BA6ttMnMvJZ_KWe9oremi-ig1aeyy1Lz5tdDQLt-tj1zutxZbEryvc1_Z7I86g,8,0
NA1_5505248521,1684,CLASSIC,166,True,8,6,7,_pZ5lVWjswwyGktov_AHOCxfR4kj2ukC-SWWO2miko5nJQJhJdAyhuZPjewiKg7lxpDJgzuSQRw9Cw,16,0
NA1_5505248521,1684,CLASSIC,117,True,1,8,20,xthd9C-6FtlG-j9SB1oILMoQXgZPvXyksC6zN9tP0hyeRMQWNy41wFD3HN594pHlVRoM2P-WfwrzRw,74,0
NA1_5505620936,2195,CLASSIC,14,False,4,5,5,pF7zcLpF-feZCPVEmBcGFqnJrRx_KbtPmpT7AI-a3ETpyO_dBJUKpGzVxKec4sPugBnhEE2brAcm4Q,20,0
NA1_5505620936,2195,CLASSIC,91,False,8,4,9,7R0R4dghIVGCrGEkb7ioFr4SJLlCQ2qYSWDWlIAfskMPHZZWca-6eMgNAMf8Hn4lOpmGFMCf_VwUDw,9,0
NA1_5505620936,2195,CLASSIC,69,False,3,6,10,ep0LRVeHdsXOGukhjsm6OVSt5myxdZajCpp1C-32C2EmmoxG_I34NaQXfx0QZwbXBoRkPOCMIopTFA,39,0
NA1_5505620936,2195,CLASSIC,81,False,6,7,8,0cRyZig0NrH8-Y02pzj09rOcX8O_7uBjVvBzBd33hZkoxnaO7CqB_wLhgvGa15H2-8w8CIiubx1fnA,8,0
NA1_5505620936,2195,CLASSIC,432,False,6,7,9,fVF-emeikPK4-kP5IK8Nsvg_Jr_SGzdg5K-i4rOmpySnXhN3ip8njp6XhVw8_UHjKgYLbaRnXzo9Ww,45,0
NA1_5505620936,2195,CLASSIC,98,True,0,6,15,I99ghngg-5HV-y4AWxmj--TkoJoaU5Q1H9SV-mHPVcsIsfIVr0n1nq_6LpUVFNjSSiZpkcN9fUaWBA,0,0
NA1_5505620936,2195,CLASSIC,56,True,6,3,7,mdr_Qkvy3Wee1CrmkGlMHMlaU3dhuLOWRn-OuoF2hgzu2J77VEpAEUTAqH1gOa2SSs9Y5b6hwrUstA,53,0
NA1_5505620936,2195,CLASSIC,18,True,13,8,4,p1drf9o6ulg6VMwIC8OyOQQkKGzjOeW7XqYpQkWS1oFfj51FnDg3zt-6W0BQgSexag64JHIjOaakhg,58,0
NA1_5505620936,2195,CLASSIC,115,True,10,3,8,y5-QlZVxjPCEBAjQ7-B14Vq3UaMvWXY5NI_0p5zdWy1VaicsPORCzXlrt7kQGdJ4XMlIbXtxgvtxAw,13,0
NA1_5505620936,2195,CLASSIC,267,True,0,7,21,xJIXDGCq-gkL0M33_UhH7hjaX3Hmuke3BoPGEfTdNcc8JTkUhrt2EE00gHLwoAMUl422W8HPb3M3vg,5,0
NA1_5505219748,1817,CLASSIC,887,False,2,6,3,LXwBMqfkoAhxD3Eviz-4ZSn3jLGv_WuHWoJXCPPd-c0lKsEcVZJ_hfCYO0eei7VRT9DZFx7As3vE5w,16,0
NA1_5505219748,1817,CLASSIC,245,False,4,7,6,YCtdZ1KI7L-9oGB3kmDRpLLsD20GFjoBiuzkj_KbWz366_NyGTYbHuaxBvS8J7el79rza5Be9taahA,9,0
NA1_5505219748,1817,CLASSIC,166,False,5,6,4,ST6eWBvvEsFW3P62K_kHLzzbL079lbY0DZlo-DfI5xCb_qkcgRT7TK2lDAvV49cleLFqlEWxtUD-2A,13,0
NA1_5505219748,1817,CLASSIC,523,False,3,7,4,zawH4Zacg2CgJ8Iciwk3Lo29qaPxRYozNq1PzDA6_RuLaBLzaZjaczVCgB_hdVLTebS7trqC5ENiSQ,4,0
NA1_5505219748,1817,CLASSIC,111,False,1,6,4,Y5XDD9hfpnZshOI-bUjhJxO94HuSDIL6_-qHpL_E7u2Nnhcc_H9fShaqwup9QuULUS1jc7nl8KBLAA,1,0
NA1_5505219748,1817,CLASSIC,126,True,11,4,3,7UJKtq3hK2GpMK0Ny36iRbbAQUqDmT9_tFX4iGZ4_uArzzmgRNiP2xII2Ci3yxjcOtwk18jsODdDuA,8,0
NA1_5505219748,1817,CLASSIC,107,True,11,3,4,HyAynkxBq1ziDaqxWiM6jRjilR5E_bfRCc48DApXsj3jb1s9UZEOD1jlUVZ2mvhog1NQX24YQ1pJvA,17,0
NA1_5505219748,1817,CLASSIC,517,True,5,5,12,RxZCFh6F27f_hUuAtTDSwXWzMhNIuv8NwfkWJZelU62ga12biZCPZmSnqnH6SoJUw_wNKWBz9JLphw,11,0
NA1_5505219748,1817,CLASSIC,236,True,5,2,9,SsC2ZisT-VobSQ0Py6OXPeMkiphEx2J6OSsUN9hLQKe1cDPnLuyPbMAyaV3SI1A5cturifFjqPw7_g,10,0
NA1_5505219748,1817,CLASSIC,350,True,0,1,15,zIEmC_9X50Nk2YVi4umjnSsw3M0GC0Dw7gwrgvqYEvcmJsxmbPbUYnKdX-Xi_wAj-hxT1DNoAtlTIg,11,0
NA1_5505203493,1487,CLASSIC,110,True,9,7,6,IAa9Ft2ELRvguZErTpRfCX4fcQnmOdAyya9PYDLSfB9AEG8o0gET6A2Yhp_L9Pc53GVQJEG5KaOu9A,19,2
NA1_5505203493,1487,CLASSIC,91,True,14,3,2,sSNkguymUZpgwHbgQH02AfkqtQ9A6KT_y-VTLwCwTbxSM_OQz-jAP-MBUeK3S5cJGaKcgiV2KjB1Jg,14,0
NA1_5505203493,1487,CLASSIC,14,True,1,5,12,ewPBmQGq0-CgtO8sQh4cZI429RCJlvyKopdbqoAG9VFZ1KxeqelvOmpgMxLKMBPa1AggJ56QvK4Hkw,8,0
NA1_5505203493,1487,CLASSIC,523,True,4,2,7,kWz5IhZq9OU_w5YDKuYsLzpbGACUvrb6FPZjzeAbvvcn79bPq1nA14b09iQ3ESiw-MpvQB82T83_Sw,3,0
NA1_5505203493,1487,CLASSIC,40,True,0,1,23,kkYZFMlNxxZLx9pAALsvfAm1T_-7WmDADtBT6wHYknsSzBO4BYe9ZQBUxVKlww84dKJ2r1Bun1TnmQ,19,0
NA1_5505203493,1487,CLASSIC,266,False,5,8,6,F8JBqfPTNMTkI494z8MlY_Vuq1PSbf4h3CdH0Gxz5xqJfFWhcPHkF5ewnhRIApQoG_8RiS_9h2Ij3w,13,0
NA1_5505203493,1487,CLASSIC,36,False,9,4,5,fNCXRLTMx2EgpnMSEpINIKYl1JusDwli1mALUDL1X5nNYdZuRaITCePnv6aWBfOXSN64MEIWC-8ZIA,15,0
NA1_5505203493,1487,CLASSIC,8,False,3,3,1,yoxfZmpIZLi1rEQ5cjl87NTNca9X65rF-S7q8Au6_lwBl7-dGS7V0Mh0qoGMTg2aJlhpW7IH445IUA,17,0
